JobTitle,Company,Location,PostDate,ExtractDate,Summary,Salary,Industry,JobUrl
food service supervisor,Edo Japan Langford,"Victoria, BC",PostedPosted 30+ days ago,2022-08-06,"Address customers' complaints or concerns.
Establish methods to meet work schedules.
Supervise and co-ordinate activities of staff who prepare and portion food.",$17 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=f1a0548306308ee2&fccid=b1ee7a54294e3383&vjs=3
Full Time Closing Line Cook,McRaes Restaurant Ltd.,"Victoria, BC",PostedPosted 15 days ago,2022-08-06,"Victoria, BC V8P 1H3: reliably commute or plan to relocate before starting work (required).
Job Types: Full-time, Permanent.",$19–$22 an hour,Restaurants & Food Service,ca.indeed.com/company/McRaes-Restaurant-Ltd./jobs/Closing-Line-Cook-05b8b8b338d18600?fccid=f4be789bb5bc5e52&vjs=3
Cashier/Customer Service,Tim Hortons Sidney BC,"Sidney, BC",Hiring ongoing,2022-08-06,"With guaranteed hours, A reliable, safe place you can call home, competitive wages, and flexible schedules to fit your life.
Looking for part time or full time.",From $15.68 an hour,Restaurants & Food Service,ca.indeed.com/company/Tim-Hortons-Sidney-bc/jobs/Cashier-Customer-Service-00d479655da8f0dd?fccid=03866791a0f48c32&vjs=3
cook,Chubby Dumpling,"Victoria, BC",PostedPosted 30+ days ago,2022-08-06,"Prepare and cook complete meals or individual dishes and foods.
Plan menus, determine size of food portions, estimate food requirements and costs, and monitor…",$16.50–$20.00 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=b253a686eea53a3c&fccid=7be3c8e23367d129&vjs=3
Assistant Manager,Domino's Pizza | 567999 BC Ltd,"Victoria, BC",PostedPosted 15 days ago,2022-08-06,"Access to reliable vehicle that is insured and have a valid driver's license.
Operating the cash register and collecting payment from customers.",Part-time +1,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=ceca3543120fd1b6&fccid=788a7fd79eec1d60&vjs=3
Assistant General Manager,Denny’s,"Victoria, BC",PostedPosted 23 days ago,2022-08-06,"Works with the General Manager to develop hourly employees through corporate training programs, individual development plans, and system assignments.","$47,000–$53,000 a year",Restaurants & Food Service,ca.indeed.com/rc/clk?jk=fc5f7240e3b9fbc8&fccid=acc9fcb512cec504&vjs=3
"assistant manager, restaurant",Seacastle Enterprises Inc,"Victoria, BC",PostedPosted 30+ days ago,2022-08-06,"Address customers' complaints or concerns.
Recruit, train and supervise staff.
Set staff work schedules and monitor staff performance.",$19.25 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=1b074ce0ae7c78f5&fccid=51fbd9519b1e3bbb&vjs=3
"Prep Cook, Full Time or Part Time",Virtuous Pie (Victoria),"Victoria, BC",PostedPosted 30+ days ago,2022-08-06,"Maintain positive and professional communication with all team members and customers.
Access to mental health resources through FSEAP.",$16 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=a2a755b8ffab30de&fccid=d5edd44e7c4de39c&vjs=3
FOOD SERVICE SUPERVISOR,Dairy Queen Sidney,"Victoria, BC+1 location",Posted30+ days ago,2022-08-06,"Secondary (high) school graduation certificate.
Maintain records of stock, repairs, sales and wastage.
Supervise and co-ordinate activities of staff who prepare…",$17 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=7ff0cccb6cb7437c&fccid=058e41cc4cf97901&vjs=3
COOK,BIN 4 BURGER LOUNGE,"Victoria, BC",Posted30+ days ago,2022-08-06,"Secondary (high) school graduation certificate.
Prepare and cook complete meals or individual dishes and foods.
Inspect kitchens and food service areas.",$17–$21 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=951afee3d045e7df&fccid=2a3f89b37cddbd18&vjs=3
Restaurant Manager - Douglas St.,Soul Foods Group,"Victoria, BC",Posted15 days ago,2022-08-06,"Understand the local competition and increase visibility within the local community to ensure awareness of any common issues, competitor activity or forthcoming…",Permanent +1,Restaurants & Food Service,ca.indeed.com/company/Soul-Foods-Group/jobs/Restaurant-Manager-87460ace613119ae?fccid=602fadc214da07bf&vjs=3
Restaurant Assistant Manager,Red Robin Canada,"Victoria, BC",Posted8 days ago,2022-08-06,Regularly measure and evaluate service standards by using various feedback tools to develop and implement plans for continuous service improvement.,,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=770cfae1bfbc3f26&fccid=34b5679ccc902715&vjs=3
Cook/Baker,Tim Hortons,"Victoria, BC",Posted10 days ago,2022-08-06,"Prepare products according to food safety standards.
Production planning (forecasting, keeping up with the demand etc.).
Must be able to lift 25 lbs.",$16.03–$17.03 an hour,Restaurants & Food Service,ca.indeed.com/company/Tim-Hortons/jobs/Cook-Baker-95fbd4231c58187e?fccid=4b16d6cba3beba72&vjs=3
RESTAURANT SUPERVISOR,Fresh Tandoori Flavour Indian Bistro,"Sidney, BC",Posted30+ days ago,2022-08-06,"Secondary (high) school graduation certificate.
Address customers' complaints or concerns.
Prepare budget and cost estimates.
1 year to less than 2 years.",$18 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=9d8f7e0d7c36a9fa&fccid=5f30b3493231c51b&vjs=3
"Buyer (Food Industry, Hybrid work)",Silver Hills Bakery,Hybrid remote in British Columbia,Posted3 days ago,2022-08-06,"In this role, you will be involved in the launch and optimization of packaging projects from costing and production implementation to management of full…",Full-time,Restaurants & Food Service,ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D6DQ60M7LEtgiJkMHXPDN0-DLl1fmyPv0si0WOMEo54Wqa0JhD1RO10b0fM6PDdxjkOFeG9HWPehf5MK7S4Evm2YhUEfQGlRWpywglP7pFKiTRFSZi9ZMQimPcqqqs8eogtbrMPOZ8xjrrJW4YF3cTpSJEjmWm5WD8NncV7QRRr9UXvG4owEtK7VI580fsvyLxAcR-Qzzxv-2LY8-_S5Bb7xyLVIEO8md1UY76iXT18slO52m9q7Cx_MMb06esxyzh_0sIs8xqnyhic4JVfG3S68HGjpHUSO8xpaZZfPQk5yzbDAv0y_Jw2btnZZ_nnZXdjAfzQkINTZxmpG_kR5kGbR-OpdXd20oxndSRTLRwwZekI9dpvOV1L380wesgJAElHl39wpCm84g0mVYGrWc5uiWuPTa_fWyXYFQaZ-UPynFfN0zAtP_G962_toytLmoW_bpJeGrWAVtbn2zlwG3VQOchx3Gyq2WvpfC4AT_9QNdJMxqx_dfmSbre-EK40u_fImlEPFanPFYnYF9AHZqCC9ViT79Nsg8oFZNEUhCfY8T7GX6_ZJh5jrno5IBRban_SadcX8-JLPk-iqrzveqb4Yb9fpS8BV5tDcg3N1OHvo8WTTfiw5oPzxQwjOl3SZ6nyxnTyKa-sA==&xkcb=SoDs-_M3b6tEp5zs1p0PbzkdCdPP&p=6&fvj=0&vjs=3
Cook,Lee's Famous Recipe Chicken,"Esquimalt, BC",Posted1 day ago,2022-08-06,"Ensures that cleanliness standards and safe food handling practices are met.
Prepping and preparing cook as per company standards.",$18.65 an hour,Restaurants & Food Service,ca.indeed.com/company/Lee's-Famous-Recipe-Chicken/jobs/Cook-dd781140852bf4ad?fccid=06f3ae021680cd50&vjs=3
Server/Bartender - full and part time,Virtuous Pie (Victoria),"Victoria, BC",Posted30+ days ago,2022-08-06,"Answering phone calls, taking reservations.
Scooping house-made ice cream for individual guest orders.
Act as the guest’s first point of contact with the…",$16 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=0b629a3d1e9aa34d&fccid=d5edd44e7c4de39c&vjs=3
"attendant, food service counter",Fresh Tandoori Flavour Indian Bistro,"Victoria, BC",Posted30+ days ago,2022-08-06,"Serve customers at counters or buffet tables.
Use manual and electrical appliances to clean, peel, slice and trim foodstuffs.",$16 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=7f154927c4516a29&fccid=5f30b3493231c51b&vjs=3
Restaurant Manager,Denny’s,"Victoria, BC",Posted30+ days ago,2022-08-06,"Development opportunities, including a GM mentorship program, as well as leadership seminars and career development plans for all managers.","$43,000–$46,000 a year",Restaurants & Food Service,ca.indeed.com/rc/clk?jk=45786e13d6574321&fccid=acc9fcb512cec504&vjs=3
COOK,Fresh Tandoori Flavour Indian Bistro,"Victoria, BC+1 location",Posted30+ days ago,2022-08-06,"Secondary (high) school graduation certificate.
Prepare and cook special meals for patients as instructed by dietitian or chef.
1 year to less than 2 years.",$17 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=e426d0bd6bd9a0d1&fccid=5f30b3493231c51b&vjs=3
cook,Edo Japan Hillside,"Victoria, BC",Posted4 days ago,2022-08-06,"Prepare and cook complete meals or individual dishes and foods.
Inspect kitchens and food service areas.
Maintain inventory and records of food, supplies and…",$16.50 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=e0245b8f18805dac&fccid=57eab2e690c9e34a&vjs=3
Storefront Team Member,Tim Hortons Sidney BC,"Sidney, BC",Hiring ongoing,2022-08-06,"With guaranteed hours, A reliable, safe place you can call home, competitive wages, and flexible schedules to fit your life.
Part time or full time.",From $15.68 an hour,Restaurants & Food Service,ca.indeed.com/company/Tim-Hortons-Sidney-bc/jobs/Storefront-Team-Member-63235ca7a75b9540?fccid=03866791a0f48c32&vjs=3
Baker FT - COBS Bread Langford,COBS Bread - Westshore,"Victoria, BC",Posted6 days ago,2022-08-06,"_Our training program_ – robust and ongoing.
Be responsible for reading production schedules and recipes, measuring and mixing ingredients, moulding and shaping…",$18–$22 an hour,Restaurants & Food Service,ca.indeed.com/company/COBS-Bread---Westshore/jobs/Baker-Ft-a69052cb2de7574d?fccid=2ba6053525a9914d&vjs=3
COOK,Fresh Tandoori Flavour Indian Bistro,"Victoria, BC+1 location",Posted30+ days ago,2022-08-06,"Secondary (high) school graduation certificate.
Prepare and cook special meals for patients as instructed by dietitian or chef.
1 year to less than 2 years.",$17 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=e426d0bd6bd9a0d1&fccid=5f30b3493231c51b&vjs=3
cook,Edo Japan Hillside,"Victoria, BC",Posted4 days ago,2022-08-06,"Prepare and cook complete meals or individual dishes and foods.
Inspect kitchens and food service areas.
Maintain inventory and records of food, supplies and…",$16.50 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=e0245b8f18805dac&fccid=57eab2e690c9e34a&vjs=3
Storefront Team Member,Tim Hortons Sidney BC,"Sidney, BC",Hiring ongoing,2022-08-06,"With guaranteed hours, A reliable, safe place you can call home, competitive wages, and flexible schedules to fit your life.
Part time or full time.",From $15.68 an hour,Restaurants & Food Service,ca.indeed.com/company/Tim-Hortons-Sidney-bc/jobs/Storefront-Team-Member-63235ca7a75b9540?fccid=03866791a0f48c32&vjs=3
Baker FT - COBS Bread Langford,COBS Bread - Westshore,"Victoria, BC",Posted6 days ago,2022-08-06,"_Our training program_ – robust and ongoing.
Be responsible for reading production schedules and recipes, measuring and mixing ingredients, moulding and shaping…",$18–$22 an hour,Restaurants & Food Service,ca.indeed.com/company/COBS-Bread---Westshore/jobs/Baker-Ft-a69052cb2de7574d?fccid=2ba6053525a9914d&vjs=3
White Spot Line Cook - Part-Time Varied Shifts,White Spot,"Victoria, BC+1 location",Posted20 days ago,2022-08-06,"We offer competitive earnings, employee discounts on our amazing food, flexible hours, opportunities to develop and advance, and an in-house Red Seal program…",Part-time,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=882b4e568b58e5c2&fccid=b94850d42bbfe996&vjs=3
COOK,NAMASTE INDIAN CUISINE LTD,"Victoria, BC",Posted30+ days ago,2022-08-06,"No degree, certificate or diploma.
Prepare and cook complete meals or individual dishes and foods.
Plan menus, determine size of food portions, estimate food…",$16.50 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=e0f827850ad0b24e&fccid=47b77d41831dc652&vjs=3
White Spot Greeter - Open Availability,White Spot,"Saanichton, BC",Posted7 days ago,2022-08-06,"We offer competitive earnings, employee discounts on our amazing food, flexible hours and opportunities to develop and advance.",Part-time +1,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=d00d379001c61d79&fccid=b94850d42bbfe996&vjs=3
cook,Seacastle Enterprises Inc,"Victoria, BC",Posted3 days ago,2022-08-06,"Prepare and cook complete meals or individual dishes and foods.
Plan menus, determine size of food portions, estimate food requirements and costs, and monitor…",$16.50 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=ac0505d5d3ba9ad1&fccid=51fbd9519b1e3bbb&vjs=3
Prep/Line Cook,Saveur Restaurant,"Victoria, BC",Posted17 days ago,2022-08-06,"This position is currently two to four days per week, with the possibility of adding more days in the future.
You should be responsible, organized, professional…",$18–$25 an hour,Restaurants & Food Service,ca.indeed.com/company/Saveur-Restaurant/jobs/Prep-Line-Cook-b1c3dfe374a39d9d?fccid=be08139da8561220&vjs=3
cook,Pizza Al Forno Inc.,"Victoria, BC",Posted30+ days ago,2022-08-06,"Plan menus, determine size of food portions, estimate food requirements and costs, and monitor and order supplies.
Inspect kitchens and food service areas.",$16.50 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=6ab99a380daa2fbd&fccid=3e4b825b6b8b2ee7&vjs=3
Cashier/Customer Service,Dairy Queen,"Sidney, BC",EmployerActive 15 days ago,2022-08-06,"Clean work area, organize and stock needed items.
Completes assigned prep work for stocking and set up of chill area.
Be pleasant and alert to customer needs.",From $16 an hour,Restaurants & Food Service,ca.indeed.com/company/Dairy-Queen/jobs/Cashier-Customer-Service-4b775ea425a116b2?fccid=999cdc81874b9237&vjs=3
Sauté/Broil Line Cook,"Milestones Bar & Grill - Langford, Victoria, BC","Langford, BC",Posted13 days ago,2022-08-06,"Langford, BC: reliably commute or plan to relocate before starting work (required).
Comfortable in fast-paced, high-pressure environments.",$18–$20 an hour,Restaurants & Food Service,ca.indeed.com/company/Milestones-Bar-and-Grill/jobs/Saut%C3%A9-Broil-Line-Cook-719abd1b09bb9410?fccid=7313e0325f2683e9&vjs=3
RESTAURANT COOK,DENNY'S RESTAURANTS,"Victoria, BC",Posted30 days ago,2022-08-06,"Secondary (high) school graduation certificate.
Prepare and cook complete meals or individual dishes and foods.
Inspect kitchens and food service areas.",$16.50–$18.50 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=2ee0dd9a3dc2ebed&fccid=acc9fcb512cec504&vjs=3
COOK,Sushi Story Ltd.,"Victoria, BC",Posted30+ days ago,2022-08-06,"Secondary (high) school graduation certificate.
Prepare and cook complete meals or individual dishes and foods.
Supervise kitchen staff and helpers.",$16.50–$18.00 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=db629d649e16dd4a&fccid=340cb2740929abae&vjs=3
COOK,Hardys Bar & Grill Ltd.,"Victoria, BC",Posted30+ days ago,2022-08-06,"Secondary (high) school graduation certificate.
Prepare and cook complete meals or individual dishes and foods.
Supervise kitchen staff and helpers.",$17.50 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=0207a6001d1a53a4&fccid=64ad655876438550&vjs=3
Bar Manager,The Canadian Brewhouse,"Victoria, BC",PostedPosted 5 days ago,2022-08-06,"Scholarship program for part-time and full-time students.
Extensive food and beverage (F&B) knowledge, with ability to remember and recall ingredients and…",Full-time,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=c71605e094771304&fccid=2c3018a89fe4cf1b&vjs=3
KITCHEN HELPER,Popeyes Louisiana kitchen,"Victoria, BC",PostedPosted 30+ days ago,2022-08-06,"Secondary (high) school graduation certificate.
Receive, unpack and store supplies in refrigerators, freezers, cupboards and other storage areas.",$15.20 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=7603cd2039547879&fccid=70c52e30fef42050&vjs=3
Line Cook (Entry Level),White Spot,"Victoria, BC",PostedPosted 17 days ago,2022-08-06,"We offer competitive earnings, employee discounts on our amazing food, flexible hours, opportunities to develop and advance, and an in-house Red Seal program…",,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=e1611c9712b1c8ad&fccid=b94850d42bbfe996&vjs=3
COOK,Pizzability,"Victoria, BC",PostedPosted 30+ days ago,2022-08-06,"Secondary (high) school graduation certificate.
Prepare and cook complete meals or individual dishes and foods.
Fast food outlet or concession.",$16.50 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=13a1055e4f3271b8&fccid=34f7b9727ef20ff5&vjs=3
Cashier/Food Preparation,Dairy Queen,"Sidney, BC",EmployerActive 18 days ago,2022-08-06,"Taking food and beverage orders and accurately entering them into the ordering system.
Ensuring all orders are filled quickly and accurately and that food is…",From $16 an hour,Restaurants & Food Service,ca.indeed.com/company/Dairy-Queen/jobs/Cashier-Food-Preparation-b15fc0edc8ef1884?fccid=999cdc81874b9237&vjs=3
line cook,SIX MILE PUB LTD,"Victoria, BC",PostedPosted 3 days ago,2022-08-06,"Prepare and cook complete meals or individual dishes and foods.
Plan menus, determine size of food portions, estimate food requirements and costs, and monitor…",$16.50–$20.00 an hour,Restaurants & Food Service,ca.indeed.com/rc/clk?jk=0194cd95f17f31a7&fccid=5fa4aad2429b2f8a&vjs=3
